date,item_name,category,unit,price,is_anomaly
2024-03-18,Cabbage,Vegetables,kg,78.0,False
2024-03-25,Cabbage,Vegetables,kg,75.0,False
2024-04-01,Cabbage,Vegetables,kg,66.0,False
2024-04-08,Cabbage,Vegetables,kg,65.0,False
2024-04-15,Cabbage,Vegetables,kg,62.0,False
2024-04-22,Cabbage,Vegetables,kg,63.0,False
2024-04-29,Cabbage,Vegetables,kg,65.0,False
2024-05-06,Cabbage,Vegetables,kg,68.0,False
2024-05-13,Cabbage,Vegetables,kg,61.0,False
2024-05-20,Cabbage,Vegetables,kg,65.0,False
2024-05-27,Cabbage,Vegetables,kg,57.0,False
2024-06-03,Cabbage,Vegetables,kg,60.0,False
2024-06-10,Cabbage,Vegetables,kg,65.0,False
2024-06-17,Cabbage,Vegetables,kg,62.0,False
2024-06-24,Cabbage,Vegetables,kg,61.0,False
2024-07-01,Cabbage,Vegetables,kg,61.0,False
2024-07-08,Cabbage,Vegetables,kg,60.0,False
2024-07-15,Cabbage,Vegetables,kg,64.0,False
2024-07-22,Cabbage,Vegetables,kg,54.0,False
2024-07-29,Cabbage,Vegetables,kg,55.0,False
2024-08-05,Cabbage,Vegetables,kg,56.0,False
2024-08-12,Cabbage,Vegetables,kg,62.0,False
2024-08-19,Cabbage,Vegetables,kg,60.0,False
2024-08-26,Cabbage,Vegetables,kg,57.0,False
2024-09-02,Cabbage,Vegetables,kg,67.0,False
2024-09-09,Cabbage,Vegetables,kg,65.0,False
2024-09-16,Cabbage,Vegetables,kg,69.0,False
2024-09-23,Cabbage,Vegetables,kg,70.0,False
2024-09-30,Cabbage,Vegetables,kg,79.0,False
2024-10-07,Cabbage,Vegetables,kg,72.0,False
2024-10-14,Cabbage,Vegetables,kg,62.0,False
2024-10-21,Cabbage,Vegetables,kg,83.0,False
2024-10-28,Cabbage,Vegetables,kg,71.0,False
2024-11-04,Cabbage,Vegetables,kg,79.0,False
2024-11-11,Cabbage,Vegetables,kg,83.0,False
2024-11-18,Cabbage,Vegetables,kg,86.0,False
2024-11-25,Cabbage,Vegetables,kg,73.0,False
2024-12-02,Cabbage,Vegetables,kg,83.0,False
2024-12-09,Cabbage,Vegetables,kg,86.0,False
2024-12-16,Cabbage,Vegetables,kg,88.0,False
2024-12-23,Cabbage,Vegetables,kg,84.0,False
2024-12-30,Cabbage,Vegetables,kg,84.0,False
2025-01-06,Cabbage,Vegetables,kg,93.0,False
2025-01-13,Cabbage,Vegetables,kg,97.0,False
2025-01-20,Cabbage,Vegetables,kg,83.0,False
2025-01-27,Cabbage,Vegetables,kg,84.0,False
2025-02-03,Cabbage,Vegetables,kg,93.0,False
2025-02-10,Cabbage,Vegetables,kg,87.0,False
2025-02-17,Cabbage,Vegetables,kg,89.0,False
2025-02-24,Cabbage,Vegetables,kg,93.0,False
2025-03-03,Cabbage,Vegetables,kg,78.0,False
2025-03-10,Cabbage,Vegetables,kg,84.0,False
2025-03-17,Cabbage,Vegetables,kg,76.0,False
2025-03-24,Cabbage,Vegetables,kg,83.0,False
2025-03-31,Cabbage,Vegetables,kg,82.0,False
2025-04-07,Cabbage,Vegetables,kg,77.0,False
2025-04-14,Cabbage,Vegetables,kg,79.0,False
2025-04-21,Cabbage,Vegetables,kg,82.0,False
2025-04-28,Cabbage,Vegetables,kg,78.0,False
2025-05-05,Cabbage,Vegetables,kg,81.0,False
2025-05-12,Cabbage,Vegetables,kg,75.0,False
2025-05-19,Cabbage,Vegetables,kg,81.0,False
2025-05-26,Cabbage,Vegetables,kg,69.0,False
2025-06-02,Cabbage,Vegetables,kg,75.0,False
2025-06-09,Cabbage,Vegetables,kg,76.0,False
2025-06-16,Cabbage,Vegetables,kg,71.0,False
2025-06-23,Cabbage,Vegetables,kg,77.0,False
2025-06-30,Cabbage,Vegetables,kg,70.0,False
2025-07-07,Cabbage,Vegetables,kg,70.0,False
2025-07-14,Cabbage,Vegetables,kg,72.0,False
2025-07-21,Cabbage,Vegetables,kg,72.0,False
2025-07-28,Cabbage,Vegetables,kg,68.0,False
2025-08-04,Cabbage,Vegetables,kg,78.0,False
2025-08-11,Cabbage,Vegetables,kg,61.0,False
2025-08-18,Cabbage,Vegetables,kg,71.0,False
2025-08-25,Cabbage,Vegetables,kg,79.0,False
2025-09-01,Cabbage,Vegetables,kg,87.0,False
2025-09-08,Cabbage,Vegetables,kg,78.0,False
2025-09-15,Cabbage,Vegetables,kg,76.0,False
2025-09-22,Cabbage,Vegetables,kg,77.0,False
2025-09-29,Cabbage,Vegetables,kg,77.0,False
2025-10-06,Cabbage,Vegetables,kg,86.0,False
2025-10-13,Cabbage,Vegetables,kg,84.0,False
2025-10-20,Cabbage,Vegetables,kg,90.0,False
2025-10-27,Cabbage,Vegetables,kg,87.0,False
2025-11-03,Cabbage,Vegetables,kg,103.0,False
2025-11-10,Cabbage,Vegetables,kg,99.0,False
2025-11-17,Cabbage,Vegetables,kg,96.0,False
2025-11-24,Cabbage,Vegetables,kg,100.0,False
2025-12-01,Cabbage,Vegetables,kg,102.0,False
2025-12-08,Cabbage,Vegetables,kg,100.0,False
2025-12-15,Cabbage,Vegetables,kg,106.0,False
2025-12-22,Cabbage,Vegetables,kg,95.0,False
2025-12-29,Cabbage,Vegetables,kg,100.0,False
2026-01-05,Cabbage,Vegetables,kg,98.0,False
2026-01-12,Cabbage,Vegetables,kg,105.0,False
2026-01-19,Cabbage,Vegetables,kg,97.0,False
2026-01-26,Cabbage,Vegetables,kg,120.0,False
2026-02-02,Cabbage,Vegetables,kg,104.0,False
2026-02-09,Cabbage,Vegetables,kg,98.0,False
2026-02-16,Cabbage,Vegetables,kg,95.0,False
2026-02-23,Cabbage,Vegetables,kg,97.0,False
2026-03-02,Cabbage,Vegetables,kg,103.0,False
2026-03-09,Cabbage,Vegetables,kg,97.0,False
2026-03-16,Cabbage,Vegetables,kg,101.0,False
2026-03-23,Cabbage,Vegetables,kg,103.0,False
2026-03-30,Cabbage,Vegetables,kg,107.0,False
2026-04-06,Cabbage,Vegetables,kg,105.0,False
2026-04-13,Cabbage,Vegetables,kg,95.0,False
2026-04-20,Cabbage,Vegetables,kg,93.0,False
2026-04-27,Cabbage,Vegetables,kg,88.0,False
2026-05-04,Cabbage,Vegetables,kg,89.0,False
2026-05-11,Cabbage,Vegetables,kg,94.0,False
2026-05-18,Cabbage,Vegetables,kg,98.0,False
2026-05-25,Cabbage,Vegetables,kg,87.0,False
2026-06-01,Cabbage,Vegetables,kg,86.0,False
2026-06-08,Cabbage,Vegetables,kg,83.0,False
2026-06-15,Cabbage,Vegetables,kg,85.0,False
2026-06-22,Cabbage,Vegetables,kg,81.0,False
2026-06-29,Cabbage,Vegetables,kg,83.0,False
2026-07-06,Cabbage,Vegetables,kg,86.0,False
2026-07-13,Cabbage,Vegetables,kg,82.0,False
2026-07-20,Cabbage,Vegetables,kg,83.0,False
2026-07-27,Cabbage,Vegetables,kg,88.0,False
2026-08-03,Cabbage,Vegetables,kg,80.0,False
2023-08-14,Capsicum,Vegetables,kg,143.0,False
2023-08-21,Capsicum,Vegetables,kg,162.0,False
2023-08-28,Capsicum,Vegetables,kg,161.0,False
2023-09-04,Capsicum,Vegetables,kg,166.0,False
2023-09-11,Capsicum,Vegetables,kg,155.0,False
2023-09-18,Capsicum,Vegetables,kg,135.0,False
2023-09-25,Capsicum,Vegetables,kg,167.0,False
2023-10-02,Capsicum,Vegetables,kg,143.0,False
2023-10-09,Capsicum,Vegetables,kg,140.0,False
2023-10-16,Capsicum,Vegetables,kg,142.0,False
2023-10-23,Capsicum,Vegetables,kg,142.0,False
2023-10-30,Capsicum,Vegetables,kg,133.0,False
2023-11-06,Capsicum,Vegetables,kg,140.0,False
2023-11-13,Capsicum,Vegetables,kg,135.0,False
2023-11-20,Capsicum,Vegetables,kg,142.0,False
2023-11-27,Capsicum,Vegetables,kg,141.0,False
2023-12-04,Capsicum,Vegetables,kg,133.0,False
2023-12-11,Capsicum,Vegetables,kg,122.0,False
2023-12-18,Capsicum,Vegetables,kg,122.0,False
2023-12-25,Capsicum,Vegetables,kg,121.0,False
2024-01-01,Capsicum,Vegetables,kg,120.0,False
2024-01-08,Capsicum,Vegetables,kg,120.0,False
2024-01-15,Capsicum,Vegetables,kg,128.0,False
2024-01-22,Capsicum,Vegetables,kg,117.0,False
2024-01-29,Capsicum,Vegetables,kg,125.0,False
2024-02-05,Capsicum,Vegetables,kg,109.0,False
2024-02-12,Capsicum,Vegetables,kg,127.0,False
2024-02-19,Capsicum,Vegetables,kg,132.0,False
2024-02-26,Capsicum,Vegetables,kg,115.0,False
2024-03-04,Capsicum,Vegetables,kg,128.0,False
2024-03-11,Capsicum,Vegetables,kg,140.0,False
2024-03-18,Capsicum,Vegetables,kg,143.0,False
2024-03-25,Capsicum,Vegetables,kg,133.0,False
2024-04-01,Capsicum,Vegetables,kg,153.0,False
2024-04-08,Capsicum,Vegetables,kg,158.0,False
2024-04-15,Capsicum,Vegetables,kg,154.0,False
2024-04-22,Capsicum,Vegetables,kg,167.0,False
2024-04-29,Capsicum,Vegetables,kg,162.0,False
2024-05-06,Capsicum,Vegetables,kg,179.0,False
2024-05-13,Capsicum,Vegetables,kg,165.0,False
2024-05-20,Capsicum,Vegetables,kg,186.0,False
2024-05-27,Capsicum,Vegetables,kg,197.0,False
2024-06-03,Capsicum,Vegetables,kg,201.0,False
2024-06-10,Capsicum,Vegetables,kg,185.0,False
2024-06-17,Capsicum,Vegetables,kg,178.0,False
2024-06-24,Capsicum,Vegetables,kg,221.0,False
2024-07-01,Capsicum,Vegetables,kg,194.0,False
2024-07-08,Capsicum,Vegetables,kg,213.0,False
2024-07-15,Capsicum,Vegetables,kg,197.0,False
2024-07-22,Capsicum,Vegetables,kg,209.0,False
2024-07-29,Capsicum,Vegetables,kg,190.0,False
2024-08-05,Capsicum,Vegetables,kg,185.0,False
2024-08-12,Capsicum,Vegetables,kg,183.0,False
2024-08-19,Capsicum,Vegetables,kg,201.0,False
2024-08-26,Capsicum,Vegetables,kg,225.0,False
2024-09-02,Capsicum,Vegetables,kg,186.0,False
2024-09-09,Capsicum,Vegetables,kg,194.0,False
2024-09-16,Capsicum,Vegetables,kg,175.0,False
2024-09-23,Capsicum,Vegetables,kg,202.0,False
2024-09-30,Capsicum,Vegetables,kg,193.0,False
2024-10-07,Capsicum,Vegetables,kg,177.0,False
2024-10-14,Capsicum,Vegetables,kg,167.0,False
2024-10-21,Capsicum,Vegetables,kg,183.0,False
2024-10-28,Capsicum,Vegetables,kg,140.0,False
2024-11-04,Capsicum,Vegetables,kg,152.0,False
2024-11-11,Capsicum,Vegetables,kg,163.0,False
2024-11-18,Capsicum,Vegetables,kg,157.0,False
2024-11-25,Capsicum,Vegetables,kg,142.0,False
2024-12-02,Capsicum,Vegetables,kg,144.0,False
2024-12-09,Capsicum,Vegetables,kg,149.0,False
2024-12-16,Capsicum,Vegetables,kg,137.0,False
2024-12-23,Capsicum,Vegetables,kg,154.0,False
2024-12-30,Capsicum,Vegetables,kg,135.0,False
2025-01-06,Capsicum,Vegetables,kg,146.0,False
2025-01-13,Capsicum,Vegetables,kg,128.0,False
2025-01-20,Capsicum,Vegetables,kg,140.0,False
2025-01-27,Capsicum,Vegetables,kg,129.0,False
2025-02-03,Capsicum,Vegetables,kg,133.0,False
2025-02-10,Capsicum,Vegetables,kg,146.0,False
2025-02-17,Capsicum,Vegetables,kg,138.0,False
2025-02-24,Capsicum,Vegetables,kg,156.0,False
2025-03-03,Capsicum,Vegetables,kg,147.0,False
2025-03-10,Capsicum,Vegetables,kg,145.0,False
2025-03-17,Capsicum,Vegetables,kg,189.0,False
2025-03-24,Capsicum,Vegetables,kg,149.0,False
2025-03-31,Capsicum,Vegetables,kg,172.0,False
2025-04-07,Capsicum,Vegetables,kg,200.0,False
2025-04-14,Capsicum,Vegetables,kg,189.0,False
2025-04-21,Capsicum,Vegetables,kg,183.0,False
2025-04-28,Capsicum,Vegetables,kg,201.0,False
2025-05-05,Capsicum,Vegetables,kg,224.0,False
2025-05-12,Capsicum,Vegetables,kg,220.0,False
2025-05-19,Capsicum,Vegetables,kg,203.0,False
2025-05-26,Capsicum,Vegetables,kg,210.0,False
2025-06-02,Capsicum,Vegetables,kg,239.0,False
2025-06-09,Capsicum,Vegetables,kg,223.0,False
2025-06-16,Capsicum,Vegetables,kg,225.0,False
2025-06-23,Capsicum,Vegetables,kg,195.0,False
2025-06-30,Capsicum,Vegetables,kg,229.0,False
2025-07-07,Capsicum,Vegetables,kg,214.0,False
2025-07-14,Capsicum,Vegetables,kg,265.0,False
2025-07-21,Capsicum,Vegetables,kg,227.0,False
2025-07-28,Capsicum,Vegetables,kg,228.0,False
2025-08-04,Capsicum,Vegetables,kg,227.0,False
2025-08-11,Capsicum,Vegetables,kg,222.0,False
2025-08-18,Capsicum,Vegetables,kg,202.0,False
2025-08-25,Capsicum,Vegetables,kg,222.0,False
2025-09-01,Capsicum,Vegetables,kg,207.0,False
2025-09-08,Capsicum,Vegetables,kg,226.0,False
2025-09-15,Capsicum,Vegetables,kg,231.0,False
2025-09-22,Capsicum,Vegetables,kg,230.0,False
2025-09-29,Capsicum,Vegetables,kg,206.0,False
2025-10-06,Capsicum,Vegetables,kg,203.0,False
2025-10-13,Capsicum,Vegetables,kg,173.0,False
2025-10-20,Capsicum,Vegetables,kg,198.0,False
2025-10-27,Capsicum,Vegetables,kg,181.0,False
2025-11-03,Capsicum,Vegetables,kg,183.0,False
2025-11-10,Capsicum,Vegetables,kg,169.0,False
2025-11-17,Capsicum,Vegetables,kg,214.0,False
2025-11-24,Capsicum,Vegetables,kg,154.0,False
2025-12-01,Capsicum,Vegetables,kg,153.0,False
2025-12-08,Capsicum,Vegetables,kg,164.0,False
2025-12-15,Capsicum,Vegetables,kg,161.0,False
2025-12-22,Capsicum,Vegetables,kg,171.0,False
2025-12-29,Capsicum,Vegetables,kg,162.0,False
2026-01-05,Capsicum,Vegetables,kg,168.0,False
2026-01-12,Capsicum,Vegetables,kg,178.0,False
2026-01-19,Capsicum,Vegetables,kg,180.0,False
2026-01-26,Capsicum,Vegetables,kg,171.0,False
2026-02-02,Capsicum,Vegetables,kg,174.0,False
2026-02-09,Capsicum,Vegetables,kg,196.0,False
2026-02-16,Capsicum,Vegetables,kg,174.0,False
2026-02-23,Capsicum,Vegetables,kg,185.0,False
2026-03-02,Capsicum,Vegetables,kg,180.0,False
2026-03-09,Capsicum,Vegetables,kg,185.0,False
2026-03-16,Capsicum,Vegetables,kg,178.0,False
2026-03-23,Capsicum,Vegetables,kg,188.0,False
2026-03-30,Capsicum,Vegetables,kg,199.0,False
2026-04-06,Capsicum,Vegetables,kg,248.0,False
2026-04-13,Capsicum,Vegetables,kg,222.0,False
2026-04-20,Capsicum,Vegetables,kg,215.0,False
2026-04-27,Capsicum,Vegetables,kg,251.0,False
2026-05-04,Capsicum,Vegetables,kg,210.0,False
2026-05-11,Capsicum,Vegetables,kg,241.0,False
2026-05-18,Capsicum,Vegetables,kg,267.0,False
2026-05-25,Capsicum,Vegetables,kg,255.0,False
2026-06-01,Capsicum,Vegetables,kg,261.0,False
2026-06-08,Capsicum,Vegetables,kg,236.0,False
2026-06-15,Capsicum,Vegetables,kg,270.0,False
2026-06-22,Capsicum,Vegetables,kg,229.0,False
2026-06-29,Capsicum,Vegetables,kg,287.0,False
2026-07-06,Capsicum,Vegetables,kg,306.0,False
2026-07-13,Capsicum,Vegetables,kg,307.0,False
2026-07-20,Capsicum,Vegetables,kg,256.0,False
2026-07-27,Capsicum,Vegetables,kg,286.0,False
2026-08-03,Capsicum,Vegetables,kg,290.0,False
2023-08-14,Carrot,Vegetables,kg,82.0,False
2023-08-21,Carrot,Vegetables,kg,82.0,False
2023-08-28,Carrot,Vegetables,kg,88.0,False
2023-09-04,Carrot,Vegetables,kg,87.0,False
2023-09-11,Carrot,Vegetables,kg,75.0,False
2023-09-18,Carrot,Vegetables,kg,81.0,False
2023-09-25,Carrot,Vegetables,kg,88.0,False
2023-10-02,Carrot,Vegetables,kg,95.0,False
2023-10-09,Carrot,Vegetables,kg,80.0,False
2023-10-16,Carrot,Vegetables,kg,92.0,False
2023-10-23,Carrot,Vegetables,kg,86.0,False
2023-10-30,Carrot,Vegetables,kg,107.0,False
2023-11-06,Carrot,Vegetables,kg,93.0,False
2023-11-13,Carrot,Vegetables,kg,104.0,False
2023-11-20,Carrot,Vegetables,kg,101.0,False
2023-11-27,Carrot,Vegetables,kg,105.0,False
2023-12-04,Carrot,Vegetables,kg,104.0,False
2023-12-11,Carrot,Vegetables,kg,110.0,False
2023-12-18,Carrot,Vegetables,kg,109.0,False
2023-12-25,Carrot,Vegetables,kg,112.0,False
2024-01-01,Carrot,Vegetables,kg,108.0,False
2024-01-08,Carrot,Vegetables,kg,103.0,False
2024-01-15,Carrot,Vegetables,kg,122.0,False
2024-01-22,Carrot,Vegetables,kg,102.0,False
2024-01-29,Carrot,Vegetables,kg,114.0,False
2024-02-05,Carrot,Vegetables,kg,112.0,False
2024-02-12,Carrot,Vegetables,kg,107.0,False
2024-02-19,Carrot,Vegetables,kg,105.0,False
2024-02-26,Carrot,Vegetables,kg,109.0,False
2024-03-04,Carrot,Vegetables,kg,101.0,False
2024-03-11,Carrot,Vegetables,kg,109.0,False
2024-03-18,Carrot,Vegetables,kg,104.0,False
2024-03-25,Carrot,Vegetables,kg,109.0,False
2024-04-01,Carrot,Vegetables,kg,107.0,False
2024-04-08,Carrot,Vegetables,kg,106.0,False
2024-04-15,Carrot,Vegetables,kg,93.0,False
2024-04-22,Carrot,Vegetables,kg,99.0,False
2024-04-29,Carrot,Vegetables,kg,103.0,False
2024-05-06,Carrot,Vegetables,kg,99.0,False
2024-05-13,Carrot,Vegetables,kg,98.0,False
2024-05-20,Carrot,Vegetables,kg,99.0,False
2024-05-27,Carrot,Vegetables,kg,88.0,False
2024-06-03,Carrot,Vegetables,kg,100.0,False
2024-06-10,Carrot,Vegetables,kg,88.0,False
2024-06-17,Carrot,Vegetables,kg,87.0,False
2024-06-24,Carrot,Vegetables,kg,86.0,False
2024-07-01,Carrot,Vegetables,kg,88.0,False
2024-07-08,Carrot,Vegetables,kg,93.0,False
2024-07-15,Carrot,Vegetables,kg,92.0,False
2024-07-22,Carrot,Vegetables,kg,99.0,False
2024-07-29,Carrot,Vegetables,kg,94.0,False
2024-08-05,Carrot,Vegetables,kg,91.0,False
2024-08-12,Carrot,Vegetables,kg,89.0,False
2024-08-19,Carrot,Vegetables,kg,98.0,False
2024-08-26,Carrot,Vegetables,kg,100.0,False
2024-09-02,Carrot,Vegetables,kg,90.0,False
2024-09-09,Carrot,Vegetables,kg,105.0,False
2024-09-16,Carrot,Vegetables,kg,97.0,False
2024-09-23,Carrot,Vegetables,kg,102.0,False
2024-09-30,Carrot,Vegetables,kg,100.0,False
2024-10-07,Carrot,Vegetables,kg,110.0,False
2024-10-14,Carrot,Vegetables,kg,111.0,False
2024-10-21,Carrot,Vegetables,kg,106.0,False
2024-10-28,Carrot,Vegetables,kg,103.0,False
2024-11-04,Carrot,Vegetables,kg,110.0,False
2024-11-11,Carrot,Vegetables,kg,114.0,False
2024-11-18,Carrot,Vegetables,kg,126.0,False
2024-11-25,Carrot,Vegetables,kg,120.0,False
2024-12-02,Carrot,Vegetables,kg,128.0,False
2024-12-09,Carrot,Vegetables,kg,122.0,False
2024-12-16,Carrot,Vegetables,kg,140.0,False
2024-12-23,Carrot,Vegetables,kg,136.0,False
2024-12-30,Carrot,Vegetables,kg,143.0,False
2025-01-06,Carrot,Vegetables,kg,129.0,False
2025-01-13,Carrot,Vegetables,kg,132.0,False
2025-01-20,Carrot,Vegetables,kg,144.0,False
2025-01-27,Carrot,Vegetables,kg,145.0,False
2025-02-03,Carrot,Vegetables,kg,138.0,False
2025-02-10,Carrot,Vegetables,kg,143.0,False
2025-02-17,Carrot,Vegetables,kg,119.0,False
2025-02-24,Carrot,Vegetables,kg,129.0,False
2025-03-03,Carrot,Vegetables,kg,137.0,False
2025-03-10,Carrot,Vegetables,kg,121.0,False
2025-03-17,Carrot,Vegetables,kg,135.0,False
2025-03-24,Carrot,Vegetables,kg,124.0,False
2025-03-31,Carrot,Vegetables,kg,123.0,False
2025-04-07,Carrot,Vegetables,kg,127.0,False
2025-04-14,Carrot,Vegetables,kg,127.0,False
2025-04-21,Carrot,Vegetables,kg,115.0,False
2025-04-28,Carrot,Vegetables,kg,116.0,False
2025-05-05,Carrot,Vegetables,kg,123.0,False
2025-05-12,Carrot,Vegetables,kg,109.0,False
2025-05-19,Carrot,Vegetables,kg,121.0,False
2025-05-26,Carrot,Vegetables,kg,109.0,False
2025-06-02,Carrot,Vegetables,kg,121.0,False
2025-06-09,Carrot,Vegetables,kg,114.0,False
2025-06-16,Carrot,Vegetables,kg,111.0,False
2025-06-23,Carrot,Vegetables,kg,95.0,False
2025-06-30,Carrot,Vegetables,kg,103.0,False
2025-07-07,Carrot,Vegetables,kg,104.0,False
2025-07-14,Carrot,Vegetables,kg,113.0,False
2025-07-21,Carrot,Vegetables,kg,107.0,False
2025-07-28,Carrot,Vegetables,kg,108.0,False
2025-08-04,Carrot,Vegetables,kg,108.0,False
2025-08-11,Carrot,Vegetables,kg,99.0,False
2025-08-18,Carrot,Vegetables,kg,105.0,False
2025-08-25,Carrot,Vegetables,kg,116.0,False
2025-09-01,Carrot,Vegetables,kg,107.0,False
2025-09-08,Carrot,Vegetables,kg,98.0,False
2025-09-15,Carrot,Vegetables,kg,116.0,False
2025-09-22,Carrot,Vegetables,kg,111.0,False
2025-09-29,Carrot,Vegetables,kg,130.0,False
2025-10-06,Carrot,Vegetables,kg,115.0,False
2025-10-13,Carrot,Vegetables,kg,121.0,False
2025-10-20,Carrot,Vegetables,kg,139.0,False
2025-10-27,Carrot,Vegetables,kg,135.0,False
2025-11-03,Carrot,Vegetables,kg,126.0,False
2025-11-10,Carrot,Vegetables,kg,145.0,False
2025-11-17,Carrot,Vegetables,kg,140.0,False
2025-11-24,Carrot,Vegetables,kg,153.0,False
2025-12-01,Carrot,Vegetables,kg,145.0,False
2025-12-08,Carrot,Vegetables,kg,147.0,False
2025-12-15,Carrot,Vegetables,kg,162.0,False
2025-12-22,Carrot,Vegetables,kg,157.0,False
2025-12-29,Carrot,Vegetables,kg,153.0,False
2026-01-05,Carrot,Vegetables,kg,149.0,False
2026-01-12,Carrot,Vegetables,kg,138.0,False
2026-01-19,Carrot,Vegetables,kg,152.0,False
2026-01-26,Carrot,Vegetables,kg,149.0,False
2026-02-02,Carrot,Vegetables,kg,160.0,False
2026-02-09,Carrot,Vegetables,kg,163.0,False
2026-02-16,Carrot,Vegetables,kg,158.0,False
2026-02-23,Carrot,Vegetables,kg,167.0,False
2026-03-02,Carrot,Vegetables,kg,146.0,False
2026-03-09,Carrot,Vegetables,kg,155.0,False
2026-03-16,Carrot,Vegetables,kg,162.0,False
2026-03-23,Carrot,Vegetables,kg,148.0,False
2026-03-30,Carrot,Vegetables,kg,143.0,False
2026-04-06,Carrot,Vegetables,kg,137.0,False
2026-04-13,Carrot,Vegetables,kg,134.0,False
2026-04-20,Carrot,Vegetables,kg,143.0,False
2026-04-27,Carrot,Vegetables,kg,137.0,False
2026-05-04,Carrot,Vegetables,kg,139.0,False
2026-05-11,Carrot,Vegetables,kg,137.0,False
2026-05-18,Carrot,Vegetables,kg,137.0,False
2026-05-25,Carrot,Vegetables,kg,136.0,False
2026-06-01,Carrot,Vegetables,kg,125.0,False
2026-06-08,Carrot,Vegetables,kg,112.0,False
2026-06-15,Carrot,Vegetables,kg,119.0,False
2026-06-22,Carrot,Vegetables,kg,119.0,False
2026-06-29,Carrot,Vegetables,kg,123.0,False
2026-07-06,Carrot,Vegetables,kg,121.0,False
2026-07-13,Carrot,Vegetables,kg,114.0,False
2026-07-20,Carrot,Vegetables,kg,115.0,False
2026-07-27,Carrot,Vegetables,kg,119.0,False
2026-08-03,Carrot,Vegetables,kg,131.0,False
2023-08-14,Cauliflower,Vegetables,kg,63.0,False
2023-08-21,Cauliflower,Vegetables,kg,73.0,False
2023-08-28,Cauliflower,Vegetables,kg,71.0,False
2023-09-04,Cauliflower,Vegetables,kg,68.0,False
2023-09-11,Cauliflower,Vegetables,kg,82.0,False
2023-09-18,Cauliflower,Vegetables,kg,75.0,False
2023-09-25,Cauliflower,Vegetables,kg,67.0,False
2023-10-02,Cauliflower,Vegetables,kg,74.0,False
2023-10-09,Cauliflower,Vegetables,kg,81.0,False
2023-10-16,Cauliflower,Vegetables,kg,83.0,False
2023-10-23,Cauliflower,Vegetables,kg,90.0,False
2023-10-30,Cauliflower,Vegetables,kg,83.0,False
2023-11-06,Cauliflower,Vegetables,kg,96.0,False
2023-11-13,Cauliflower,Vegetables,kg,93.0,False
2023-11-20,Cauliflower,Vegetables,kg,93.0,False
2023-11-27,Cauliflower,Vegetables,kg,100.0,False
2023-12-04,Cauliflower,Vegetables,kg,99.0,False
2023-12-11,Cauliflower,Vegetables,kg,97.0,False
2023-12-18,Cauliflower,Vegetables,kg,98.0,False
2023-12-25,Cauliflower,Vegetables,kg,100.0,False
2024-01-01,Cauliflower,Vegetables,kg,99.0,False
2024-01-08,Cauliflower,Vegetables,kg,109.0,False
2024-01-15,Cauliflower,Vegetables,kg,114.0,False
2024-01-22,Cauliflower,Vegetables,kg,94.0,False
2024-01-29,Cauliflower,Vegetables,kg,95.0,False
2024-02-05,Cauliflower,Vegetables,kg,112.0,False
2024-02-12,Cauliflower,Vegetables,kg,96.0,False
2024-02-19,Cauliflower,Vegetables,kg,98.0,False
2024-02-26,Cauliflower,Vegetables,kg,101.0,False
2024-03-04,Cauliflower,Vegetables,kg,95.0,False
2024-03-11,Cauliflower,Vegetables,kg,104.0,False
2024-03-18,Cauliflower,Vegetables,kg,89.0,False
2024-03-25,Cauliflower,Vegetables,kg,96.0,False
2024-04-01,Cauliflower,Vegetables,kg,99.0,False
2024-04-08,Cauliflower,Vegetables,kg,95.0,False
2024-04-15,Cauliflower,Vegetables,kg,89.0,False
2024-04-22,Cauliflower,Vegetables,kg,82.0,False
2024-04-29,Cauliflower,Vegetables,kg,89.0,False
2024-05-06,Cauliflower,Vegetables,kg,94.0,False
2024-05-13,Cauliflower,Vegetables,kg,78.0,False
2024-05-20,Cauliflower,Vegetables,kg,82.0,False
2024-05-27,Cauliflower,Vegetables,kg,90.0,False
2024-06-03,Cauliflower,Vegetables,kg,76.0,False
2024-06-10,Cauliflower,Vegetables,kg,79.0,False
2024-06-17,Cauliflower,Vegetables,kg,68.0,False
2024-06-24,Cauliflower,Vegetables,kg,77.0,False
2024-07-01,Cauliflower,Vegetables,kg,73.0,False
2024-07-08,Cauliflower,Vegetables,kg,72.0,False
2024-07-15,Cauliflower,Vegetables,kg,72.0,False
2024-07-22,Cauliflower,Vegetables,kg,76.0,False
2024-07-29,Cauliflower,Vegetables,kg,75.0,False
2024-08-05,Cauliflower,Vegetables,kg,69.0,False
2024-08-12,Cauliflower,Vegetables,kg,68.0,False
2024-08-19,Cauliflower,Vegetables,kg,76.0,False
2024-08-26,Cauliflower,Vegetables,kg,71.0,False
2024-09-02,Cauliflower,Vegetables,kg,74.0,False
2024-09-09,Cauliflower,Vegetables,kg,83.0,False
2024-09-16,Cauliflower,Vegetables,kg,89.0,False
2024-09-23,Cauliflower,Vegetables,kg,90.0,False
2024-09-30,Cauliflower,Vegetables,kg,94.0,False
2024-10-07,Cauliflower,Vegetables,kg,105.0,False
2024-10-14,Cauliflower,Vegetables,kg,94.0,False
2024-10-21,Cauliflower,Vegetables,kg,103.0,False
2024-10-28,Cauliflower,Vegetables,kg,105.0,False
2024-11-04,Cauliflower,Vegetables,kg,114.0,False
